height,weight,original,MLEValue,squareParzen(1 std),squareParzen(2 std),squareParzen(3 std),roundParzen(1 std),roundParzen(2 std),roundParzen(3 std),squareKNN(k=3),squareKNN(k=5),squareKNN(k=7),roundKNN(k=3),roundKNN(k=5),roundKNN(k=7),MLEvalueError,squareParzenError(1 std),squareParzenError(2 std),squareParzenError(3 std),roundParzenError(1 std),roundParzenError(2 std),roundParzenError(3 std),squareKNNError(k=3),squareKNNError(k=5),squareKNNError(k=7),roundKNNError(k=3),roundKNNError(k=5),roundKNNError(k=7)
201.124159788588343644732958637177944183349609375,71.094112549695424263518361840397119522094726562,0.000045078532866008829522400797040759812261967,0.000040197032249035075058760102528765401075361,0.000282597082630219552639577740293930219195317,0.000371676597807136567270386295902540041424800,0.000374065703578164998350380487934785378456581,0.000290630765646069820148933438019867026014253,0.000366748347124802392092701719406022675684653,0.000365979482665421194768906598682178810122423,0.001876127444726090375340388227698440459789708,0.000527963139239962875662315333613605616847053,0.000230909227957226155644385179321886880643433,0.000973338346123298015985514375358889083145186,0.000862538499898404830736053927608963931561448,0.000758123185044949935915137295694421482039616,-0.108288808588413887346035835435031913220882416,5.268994678025779698771202674834057688713073730,7.245090826533904682094089366728439927101135254,7.298089573811901153987946599954739212989807129,5.447209950464426242433546576648950576782226562,7.135764937490823633936543046729639172554016113,7.118708826510757425864994729636237025260925293,40.619088409613524959240749012678861618041992188,10.712074587903680722433819028083235025405883789,4.122376734033900369524872075999155640602111816,20.592059107523379424264931003563106060028076172,18.134129818781133280936046503484249114990234375,15.817831833577878697383312101010233163833618164
201.124159788588343644732958637177944183349609375,71.942640687119293829709931742399930953979492188,0.000041198676972519391128492449727360735778348,0.000036054341250306709825302481364772688721132,0.000307170741989369090740868983857581042684615,0.000347102938447987083379203676614110918308143,0.000367239687089512345866126885596258944133297,0.000304470325914930287775073125544622598681599,0.000339069226587081456840422344356511530349962,0.000358290838071609872052258882746400558971800,0.000703133305600942113029738766982745801215060,0.000227442182804011899712598454570411377062555,0.000203667186903360613366847919891711171658244,0.000896040365014040768656955471271885471651331,0.000556585654439953792134432308813529743929394,0.000644242180341222047366966929615728076896630,-0.124866527283002057280292262930743163451552391,6.455839958022441926743795193033292889595031738,7.425099152565358906485926127061247825622558594,7.913870883146828738574640738079324364662170410,6.390293773705890245651062286924570798873901367,7.230099884354286743359807587694376707077026367,7.696658834714507513297121477080509066581726074,16.066890426358853005694982130080461502075195312,4.520618610052014041400525456992909312248229980,3.943537071329063170566087137558497488498687744,20.749250967736742268243688158690929412841796875,12.509794375465288496229732118081301450729370117,14.637448279490834934790655097458511590957641602
201.124159788588343644732958637177944183349609375,72.791168824543149185046786442399024963378906250,0.000036907181161037903231562917749641883347067,0.000031652660574377805189315304712494025807246,0.000307170741989369090740868983857581042684615,0.000325600986508731257869364572599124585394748,0.000357683264005398621546150117467277596006170,0.000345989006721511690653492188118889316683635,0.000311390106049360521588142969307000385015272,0.000341375819965224831971373209427156325546093,0.000749803412655769205286127032650256296619773,0.000153538906389131873594933175297683192184195,0.000082810054649704278569369297891000769595848,0.000916947895326323592947448393175591263570823,0.000524738199072884441316599879456816779565997,0.000454654201977073440816418115062447213858832,-0.142371224822966963019510444610205013304948807,7.322790641991441695779485598905012011528015137,7.822158080510928535034054220886901021003723145,8.691427325341143372838814684655517339706420898,8.374571447541613977705310389865189790725708008,7.437114302787452224663411470828577876091003418,8.249577161574391581666532147210091352462768555,19.315921971502937992681836476549506187438964844,3.160136362600877824036160745890811085700988770,1.243738265688115518514678115025162696838378906,23.844701396332194320848429924808442592620849609,13.217780458043730362760470598004758358001708984,11.318854696414524241276922111865133047103881836
201.124159788588343644732958637177944183349609375,73.639696961967004540383641142398118972778320312,0.000032408027145664817614094388442680383377592,0.000027198938642025263551400826589343751038541,0.000307170741989369090740868983857581042684615,0.000316385864249050174305116778228352814039681,0.000350857247516745969061896515128751161682885,0.000332149446452651223027352500594133744016290,0.000297550545780500053962003281782244812347926,0.000322923072940077505663114543210667761741206,0.000177172845698338578615538274618756986455992,0.000145476562073829009547748514208365122613031,0.000140529246678149067305285679907456142245792,0.000389013051377281400457913695944967003015336,0.000512020847713668758940941394541823683539405,0.000488455835240762890198107371020341815892607,-0.160734514329619326833409331811708398163318634,8.478230211568400065402784093748778104782104492,8.762577117915451907492752070538699626922607422,9.826245174991459663260684465058147907257080078,9.248986924126372244359117757994681596755981445,8.181384119529873544252041028812527656555175781,8.964292842900636770764322136528789997100830078,4.466943263840074784809530683560296893119812012,3.488905215363880429890741652343422174453735352,3.336248116755465620286713601672090590000152588,11.003601750540967785241264209616929292678833008,14.799198310106364218086127948481589555740356445,14.072063259059044426635409763548523187637329102
201.124159788588343644732958637177944183349609375,74.488225099390859895720495842397212982177734375,0.000027893847464473500610653011744233253921266,0.000022876141539374671726812110472693007068301,0.000282597082630219552639577740293930219195317,0.000301027327149581719768073329035473761905450,0.000338570417837171227116305205484536600124557,0.000345989006721511690653492188118889316683635,0.000262951645108348884896654062970355880679563,0.000316772157265028414963731195896912140597124,0.000358493725956777965942212649252951450762339,0.000137975311548763383481808197927875880850479,0.000086468556332467452459414336551901669736253,0.000496641873847902056045289231889228176441975,0.000381990779647940303757891467029139676014893,0.000336090733207367964394812753781138781050686,-0.179885759090406605054113242658786475658416748,9.131161826640955325729009928181767463684082031,9.791889771856670421357193845324218273162841797,11.137817067666457404584434698335826396942138672,11.403774960129625881677384313661605119705200195,8.426868969698515954291906382422894239425659180,10.356345074607567369184835115447640419006347656,11.852071641008544489181986136827617883682250977,3.946442462786575955391299430630169808864593506,2.099915006081415569383352703880518674850463867,16.804710321171757669844737392850220203399658203,12.694445706511300997476610064040869474411010742,11.048919878673025607440649764612317085266113281
201.124159788588343644732958637177944183349609375,75.336753236814715251057350542396306991577148438,0.000023533057705282561973547661438033173908480,0.000018832270065463053672957099982099293811189,0.000282597082630219552639577740293930219195317,0.000279525375210325894258234225020487428992055,0.000324918384859865922147798000807483731477987,0.000318309886183790755401212813069378171348944,0.000231812634503412859842894078177266692364356,0.000309083512671217092247083479961133889446501,0.000330272888471381859034486927484408624877688,0.000202772076872893212669615725651794946315931,0.000118602123884411383264968209427792089627474,0.000566616242330567000846930358903819069382735,0.000441513667493795085826346902280192807666026,0.000354414269089181166016294666221142506401520,-0.199752522544671407001004581616143696010112762,11.008515262629208208977615868207067251205444336,10.877987922818023847071344789583235979080200195,12.806891944472228672680103045422583818435668945,12.526074264133487901062835589982569217681884766,8.850510605401563424265987123362720012664794922,12.134014140535414938426583830732852220535278320,13.034423091447404630116579937748610973358154297,7.616478122491329827425943221896886825561523438,4.039809334160103126976082421606406569480895996,23.077459437129427044510521227493882179260253906,17.761423739452553149931191001087427139282226562,14.060272809751548805934362462721765041351318359
201.124159788588343644732958637177944183349609375,76.185281374238570606394205242395401000976562500,0.000019460877018999646001235631631587352785573,0.000015174404375008998267023059558500364119027,0.000245736593591495272592695187086064834147692,0.000254951715851176356156942981456836605502758,0.000309901148584830108366483525372814256115817,0.000304470325914930287775073125544622598681599,0.000224892854368982598924769922277278055844363,0.000289093036727307479711451820847400995262433,0.000595867402953889472617954314870303278439678,0.000106423084994779125977103217959296443950734,0.000080489245023248064234318299714487920937245,0.000585111048321763395352324010900701978243887,0.000376082831656946727730966850700156101083849,0.000469124210827929946209663425449321039195638,-0.220261021114606825310744397938833571970462799,11.627210651995937951141968369483947753906250000,12.100731051445785979581160063389688730239868164,14.924315655572652161708901985548436641693115234,14.645252041707886192511978151742368936538696289,10.556152076261506422838465368840843439102172852,13.855087797177182196151079551782459020614624023,29.618733285871154947699324111454188823699951172,4.468565722442945364889510528882965445518493652,3.135951578372672798877829336561262607574462891,29.066016436490489383004387491382658481597900391,18.325071079262112760943637113086879253387451172,23.106015898971264732608688063919544219970703125
201.124159788588343644732958637177944183349609375,77.033809511662425961731059942394495010375976562,0.000015774680324364370829094000869829983457748,0.000011967672988065044983700679903648733670707,0.000233449763911920503542049565304239422403043,0.000236521471331814189028447392715293062792625,0.000286692692523411079077999552566780039342120,0.000249112084839488417270514375445600308012217,0.000197213733831261663672490547227766910509672,0.000264489374027111116913918431592378510686103,0.000595867402953889472617954314870303278439678,0.000106423084994779125977103217959296443950734,0.000116690519577972046127468941367766319672228,0.000530052788754759138419025976673992772703059,0.000464071164189576088315164481556962527974974,0.000403485234621777657474522849057052553689573,-0.241336575957061510999679398992157075554132462,13.799017102828496916799849714152514934539794922,13.993741012076240437522756110411137342453002930,17.174231529789377503902869648300111293792724609,14.791894334285105472304167051333934068679809570,11.501916347975708276862860657274723052978515625,15.766702626524923047668380604591220617294311523,36.773659478446482751223811646923422813415527344,5.746449551209359185577341122552752494812011719,6.397330226574591272026282240403816103935241699,32.601491621740180448796309065073728561401367188,28.418736522527627386125459452159702777862548828,24.578029242125754905146095552481710910797119141
201.124159788588343644732958637177944183349609375,77.882337649086281317067914642393589019775390625,0.000012533513586455690479539749893067579478156,0.000009238401980832447373610978591518261282545,0.000196589274873196223495167012096374037355417,0.000208876104552770992545812633878199449100066,0.000274405862843836391342516867197787178156432,0.000207593404032907014392095312871333590010181,0.000183374173562401196046350859703011337842327,0.000247574355920726131043141382548355977633037,0.000248532778513828420553083420330153785471339,0.000106423084994779125977103217959296443950734,0.000080489245023248064234318299714487920937245,0.000462981271059735262959206059107941655383911,0.000391316861981782181372641060690398262522649,0.000422097063548146150206014093342332671454642,-0.262904059814807022910088107892079278826713562,14.685088903213854294449447479564696550369262695,15.665406959664720076830235484521836042404174805,20.893769927402669139837598777376115322113037109,15.563065304947073741459462326020002365112304688,13.630707686036583226041329908184707164764404297,18.752988993307251774922406184487044811248779297,18.829457781288461148960777791216969490051269531,7.491081472140817432148196530761197209358215332,5.421921871152600047594205534551292657852172852,35.939463771759484700396569678559899330139160156,30.221641025279435410766382119618356227874755859,32.677472852008889958597137592732906341552734375
201.124159788588343644732958637177944183349609375,78.730865786510136672404769342392683029174804688,0.000009761110195767792432398370083834748811569,0.000006980283761516186713557471227309392247662,0.000184302445193621454444521390314548625610769,0.000184302445193621454444521390314548625610769,0.000260753829866531086374009662520734309509862,0.000193753843764046546765955625346578017342836,0.000166074723226325611513676250297066872008145,0.000235272524570627922539320375783233885158552,0.000068595918565498312322731289114585706556682,0.000083350371127122895899275167863606839091517,0.000060374337563213189498511485053811043144378,0.000246119947931031242925603574889237279421650,0.000326653748847803581962373487002082583785523,0.000313487899358928030942028630789764065411873,-0.284888335289700145303015688114101067185401917,17.881299513812582091532021877355873584747314453,17.881299513812582091532021877355873584747314453,25.713542275097800882122101029381155967712402344,18.849570374490191682070872047916054725646972656,16.013917463848738265141946612857282161712646484,23.103049740452373583821099600754678249359130859,6.027470973049769753515647607855498790740966797,7.539025731239241245873472507810220122337341309,5.185191679261054176208745047915726900100708008,24.214339659616133104691471089608967304229736328,32.464815199958877656172262504696846008300781250,31.116008637506180178888826048932969570159912109
