height,weight,original,MLEValue,squareParzen(1 std),squareParzen(2 std),squareParzen(3 std),roundParzen(1 std),roundParzen(2 std),roundParzen(3 std),squareKNN(k=3),squareKNN(k=5),squareKNN(k=7),roundKNN(k=3),roundKNN(k=5),roundKNN(k=7),MLEvalueError,squareParzenError(1 std),squareParzenError(2 std),squareParzenError(3 std),roundParzenError(1 std),roundParzenError(2 std),roundParzenError(3 std),squareKNNError(k=3),squareKNNError(k=5),squareKNNError(k=7),roundKNNError(k=3),roundKNNError(k=5),roundKNNError(k=7)
134.941684766872810996574116870760917663574218750,25.273593128807156915627274429425597190856933594,0.000000000000000000000000377168899496874237398,0.000000000000000000000000464746425334715673019,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000936281630413251596048963427943410964,0.000000001241560653783798954514018314434359302,0.000000001585315962366899418831839375433091777,0.000000602373091633395305807558827576597693110,0.000000930166981278839412360711497163023864232,0.000001234848252653194891840095041846137036146,0.232197103087411871324974299568566493690013885,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,2482393515643011.000000000000000000000000000000000000000000000,3291789581378483.000000000000000000000000000000000000000000000,4203199056130123.000000000000000000000000000000000000000000000,1597091097481613824.000000000000000000000000000000000000000000000,2466181550280627712.000000000000000000000000000000000000000000000,3273992776977171456.000000000000000000000000000000000000000000000
134.941684766872810996574116870760917663574218750,67.700000000000002842170943040400743484497070312,0.000000000000027158008641464845235679440900717,0.000000000000031604537491516292678543376908253,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000003472208417659322408636731583471066176,0.000000004307479867933854760122669577074999703,0.000000004781055255721580344501865438792270746,0.000001855110705321655053675017170433658719730,0.000002693744064084109422947416884186466745632,0.000003328245012988208324837763676939950130418,0.163728088784185876747301335853990167379379272,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,127851.099301491325604729354381561279296875000000000,158607.089598925726022571325302124023437500000000000,176044.869888334360439330339431762695312500000000000,68308052.429560810327529907226562500000000000000000000,99187833.411809593439102172851562500000000000000000000,122551142.455586194992065429687500000000000000000000000
134.941684766872810996574116870760917663574218750,110.126406871192841663287254050374031066894531250,0.000000000000000000000000377168899496876900627,0.000000000000000000000000524924457707829128983,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000876654086668709362065510387482464641,0.000000001250230830388521263376281708753177957,0.000000001576529432246324218970498745226969939,0.000000596446730581815093343044965890076269943,0.000000932818148867050310727876052258045191934,0.000001248554850095150715703776547749193071013,0.391749050380479801880539980629691854119300842,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,2324301096506415.000000000000000000000000000000000000000000000,3314777098685129.500000000000000000000000000000000000000000000,4179903047015089.500000000000000000000000000000000000000000000,1581378346352106240.000000000000000000000000000000000000000000000,2473210675936906752.000000000000000000000000000000000000000000000,3310333518380375040.000000000000000000000000000000000000000000000
182.900000000000005684341886080801486968994140625,25.273593128807156915627274429425597190856933594,0.000000000000027158008641465037717740314827598,0.000000000000028301535017447600783315170887080,0.000000000000000000000000000000000000000000000,0.000000307170741989369109799110297079338671722,0.000000136520329773052914159800486082474435534,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000153772891876227405127437611667695627204,0.000000006118519249063656207283098205276100634,0.000000007529142270198048851682924348296260808,0.000000008764068280332813328549208375245482827,0.000002300333385308162976572990063295343077243,0.000003476505111202261825992113411509798481802,0.000004450902464574034721233111722149544675631,0.042106414762554458808274659986636834219098091,-1.000000000000000000000000000000000000000000000,11310502.139040123671293258666992187500000000000000000,5026889.284017832018435001373291015625000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,5662155.379221629351377487182617187500000000000000000,225292.368517523020273074507713317871093750000000000,277233.696019004215486347675323486328125000000000000,322705.587071033369284123182296752929687500000000000,84701842.042939364910125732421875000000000000000000000,128010309.221873551607131958007812500000000000000000000,163889131.054342359304428100585937500000000000000000000
182.900000000000005684341886080801486968994140625,110.126406871192841663287254050374031066894531250,0.000000000000027158008641465230199801188754478,0.000000000000032481521983385284303127351122339,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000136520329773052914159800486082474435534,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000307545783752454810254875223335391254409,0.000000005450240204723374644892460946527662502,0.000000007315381705916596011944240466858338512,0.000000008156647367559533080091807664274705658,0.000002312127869210782922266157052293422680123,0.000003325345861243583781620978059856419406515,0.000004302421557931952915475141974166461977802,0.196020017969654708478444149477581959217786789,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,5026889.284017795696854591369628906250000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,11324311.758443178609013557434082031250000000000000000,200685.297610269946744665503501892089843750000000000,269362.700501492829062044620513916015625000000000000,300339.406958478153683245182037353515625000000000000,85136133.233369126915931701660156250000000000000000000,122444391.191789746284484863281250000000000000000000000,158421833.779261201620101928710937500000000000000000000
230.858315233127200372109655290842056274414062500,25.273593128807156915627274429425597190856933594,0.000000000000000000000000377168899496874237398,0.000000000000000000000000257725947500586531390,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000887883419456237390248272397982312251,0.000000001223900249374255402352704986512332147,0.000000001535874291556221698767744424367776707,0.000000599674865686049823881994744190215840263,0.000000938532208004999019347375146388179345536,0.000001256213981049079774491477115572202194471,-0.316682929466398310758279421861516311764717102,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,2354073786679209.500000000000000000000000000000000000000000000,3244965984753465.000000000000000000000000000000000000000000000,4072112768589897.500000000000000000000000000000000000000000000,1589937204488461824.000000000000000000000000000000000000000000000,2488360544193747968.000000000000000000000000000000000000000000000,3330640417926320640.000000000000000000000000000000000000000000000
230.858315233127200372109655290842056274414062500,67.700000000000002842170943040400743484497070312,0.000000000000027158008641464845235679440900717,0.000000000000022593246761610403382233503265302,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000409560989319158742479401458247423306602,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000461318675628682162442753631609315689843,0.000000003996312573249236478781753323765227326,0.000000004282633079542643769734341213911016366,0.000000004981013065430482009081636634185291657,0.000001956732615029434059678893620404238617994,0.000002712257757597778075792137666977232868248,0.000003473208213565655894154932462059015563227,-0.168081612319872564231815204038866795599460602,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,15080669.852053603157401084899902343750000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,16986468.137665007263422012329101562500000000000000000,147149.427191030001267790794372558593750000000000000,157692.192313221341464668512344360351562500000000000,183407.626574537251144647598266601562500000000000000,72049928.759647205471992492675781250000000000000000000,99869536.321550995111465454101562500000000000000000000,127888912.337436750531196594238281250000000000000000000
230.858315233127200372109655290842056274414062500,110.126406871192841663287254050374031066894531250,0.000000000000000000000000377168899496876900627,0.000000000000000000000000290805873811071300581,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000,0.000000000869387164608154741144417122777898754,0.000000001255389565579712751070788685661509809,0.000000001563057055550105702497675779394543938,0.000000630536841429588808815318110717607069660,0.000000961156076115610804216958865109354803735,0.000001248156523644843338371980198675537110375,-0.228977059882215255859350122591422405093908310,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,-1.000000000000000000000000000000000000000000000,2305034072978631.000000000000000000000000000000000000000000000,3328454618751266.500000000000000000000000000000000000000000000,4144183302587089.500000000000000000000000000000000000000000000,1671762550599190784.000000000000000000000000000000000000000000000,2548343931320269312.000000000000000000000000000000000000000000000,3309277422687335424.000000000000000000000000000000000000000000000
163.716673906749122124892892315983772277832031250,50.729437251522867313724418636411428451538085938,0.000000656000415615772909506508807353508672122,0.000000646167584943892216222120945812168457678,0.000040546537942596725669856111418098976173496,0.000075871173271374169749803328954840253572911,0.000127783028667577527653573254973196071659913,0.000048438460941011636691488906336644504335709,0.000062624010216593618718787517263280051338370,0.000107641024313359168554371514403555920580402,0.000004765758979318261329724375208183317909061,0.000003830794416629539335893660234599877867367,0.000001942613804841195127422149788176675144769,0.000052919885874546332708758672458415617256833,0.000057980617538299715864932165620970749841945,0.000055433944426557150791066985728861027382663,-0.014989061649680585075472549760888796299695969,60.808707704150741335524799069389700889587402344,114.657203052463913195424538571387529373168945312,193.791078825202305324637563899159431457519531250,72.839070506599497889510530512779951095581054688,94.463369726389345260031404905021190643310546875,163.086823347998858935170574113726615905761718750,6.264871890126395115316881856415420770645141602,4.839621935351455128682118811411783099174499512,1.961299655607239955656950769480317831039428711,79.670506625931963640141475480049848556518554688,87.385031713546410969684075098484754562377929688,83.502910527156515740898612421005964279174804688
163.716673906749122124892892315983772277832031250,67.700000000000002842170943040400743484497070312,0.000035816409113594852768689552613423643379065,0.000036946446872252453725270215922904526451021,0.000301027327149581719768073329035473761905450,0.000344645572512072124148063689830223665921949,0.000379389996439314085719535230012411375355441,0.000315541974130018640191941425854338376666419,0.000339069226587081456840422344356511530349962,0.000361212523017258161674158944975943086319603,0.000178173744923411099105176047530108007777017,0.000086207368244805467603388005048969944255077,0.000074777472365656266544906016768834433605662,0.000291404265489129423154918141491975802637171,0.000305768639244822051145161756480206349806394,0.000343177512422889558971195178571633732644841,0.031550839032288093000122586317957029677927494,7.404732205142268597342081193346530199050903320,8.622560749152679449025526992045342922210693359,9.592630747433270599344723450485616922378540039,7.809983522615286055668093467829748988151550293,8.466868258950636771942299674265086650848388672,9.085112716678024114003164868336170911788940430,3.974640097456939802356146174133755266666412354,1.406923820067815800172184026450850069522857666,1.087799257834391797317152850155252963304519653,7.136054749791234996791899902746081352233886719,7.537110414253151091656945936847478151321411133,8.581572271370706772586345323361456394195556641
